#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    01:00:05       0     81     38     39      0      0      0      0      0      0   2619   1980    531    532      0 
 20260905    01:00:05       1    189     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:10       0     83     37     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:10       1    166     36     38     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:15       0     70     37     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:15       1    167     36     38     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:20       0     70     37     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:20       1    161     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:25       0     70     36     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:25       1    166     36     38     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:30       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:30       1    166     36     39     45      9      0      0      0      0   2619   1980  10217  10218      0 
